Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Request Day,Drop Date,Drop Hour,Time Slot,Trip Duration (min),Status Category
2826,City,232.0,Cancelled,2016-07-13 05:13:35,,2016-07-13,5,Wednesday,,,Early Morning,,Failure
3090,City,232.0,Cancelled,2016-07-13 08:13:41,,2016-07-13,8,Wednesday,,,Morning,,Failure
4141,City,232.0,Cancelled,2016-07-14 04:46:40,,2016-07-14,4,Thursday,,,Early Morning,,Failure
5817,City,232.0,Cancelled,2016-07-15 08:46:28,,2016-07-15,8,Friday,,,Morning,,Failure
1156,City,233.0,Cancelled,2016-07-11 20:46:00,,2016-07-11,20,Monday,,,Night,,Failure
3155,City,233.0,Cancelled,2016-07-13 09:02:43,,2016-07-13,9,Wednesday,,,Morning,,Failure
5821,City,233.0,Cancelled,2016-07-15 08:54:59,,2016-07-15,8,Friday,,,Morning,,Failure
552,City,234.0,Cancelled,2016-07-11 10:07:00,,2016-07-11,10,Monday,,,Morning,,Failure
589,Airport,234.0,Cancelled,2016-07-11 11:19:00,,2016-07-11,11,Monday,,,Morning,,Failure
3218,City,234.0,Cancelled,2016-07-13 09:49:59,,2016-07-13,9,Wednesday,,,Morning,,Failure
3287,City,234.0,Cancelled,2016-07-13 11:13:58,,2016-07-13,11,Wednesday,,,Morning,,Failure
5557,City,234.0,Cancelled,2016-07-15 05:39:51,,2016-07-15,5,Friday,,,Early Morning,,Failure
5874,City,234.0,Cancelled,2016-07-15 09:21:37,,2016-07-15,9,Friday,,,Morning,,Failure
1117,Airport,235.0,Cancelled,2016-07-11 20:17:00,,2016-07-11,20,Monday,,,Night,,Failure
2820,City,235.0,Cancelled,2016-07-13 05:14:00,,2016-07-13,5,Wednesday,,,Early Morning,,Failure
3083,City,235.0,Cancelled,2016-07-13 08:16:01,,2016-07-13,8,Wednesday,,,Morning,,Failure
185,City,236.0,Cancelled,2016-07-11 05:43:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
2922,City,236.0,Cancelled,2016-07-13 06:25:47,,2016-07-13,6,Wednesday,,,Early Morning,,Failure
4379,City,236.0,Cancelled,2016-07-14 07:43:57,,2016-07-14,7,Thursday,,,Early Morning,,Failure
1846,City,237.0,Cancelled,2016-07-12 09:43:00,,2016-07-12,9,Tuesday,,,Morning,,Failure
2778,Airport,237.0,Cancelled,2016-07-13 04:45:54,,2016-07-13,4,Wednesday,,,Early Morning,,Failure
4161,City,237.0,Cancelled,2016-07-14 05:06:13,,2016-07-14,5,Thursday,,,Early Morning,,Failure
5702,City,237.0,Cancelled,2016-07-15 07:37:04,,2016-07-15,7,Friday,,,Early Morning,,Failure
5808,City,237.0,Cancelled,2016-07-15 08:39:56,,2016-07-15,8,Friday,,,Morning,,Failure
298,City,238.0,Cancelled,2016-07-11 07:15:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
4602,Airport,238.0,Cancelled,2016-07-14 10:13:25,,2016-07-14,10,Thursday,,,Morning,,Failure
5650,City,238.0,Cancelled,2016-07-15 06:59:22,,2016-07-15,6,Friday,,,Early Morning,,Failure
508,City,239.0,Cancelled,2016-07-11 09:40:00,,2016-07-11,9,Monday,,,Morning,,Failure
1419,City,239.0,Cancelled,2016-07-12 03:57:00,,2016-07-12,3,Tuesday,,,Night,,Failure
3114,City,239.0,Cancelled,2016-07-13 08:38:20,,2016-07-13,8,Wednesday,,,Morning,,Failure
309,City,240.0,Cancelled,2016-07-11 07:18:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
327,City,240.0,Cancelled,2016-07-11 07:33:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
1491,City,240.0,Cancelled,2016-07-12 05:36:00,,2016-07-12,5,Tuesday,,,Early Morning,,Failure
4392,City,240.0,Cancelled,2016-07-14 07:56:17,,2016-07-14,7,Thursday,,,Early Morning,,Failure
5396,City,240.0,Cancelled,2016-07-15 00:54:12,,2016-07-15,0,Friday,,,Night,,Failure
5767,City,240.0,Cancelled,2016-07-15 08:19:53,,2016-07-15,8,Friday,,,Morning,,Failure
5498,City,241.0,Cancelled,2016-07-15 04:56:28,,2016-07-15,4,Friday,,,Early Morning,,Failure
5755,City,241.0,Cancelled,2016-07-15 08:05:55,,2016-07-15,8,Friday,,,Morning,,Failure
414,City,242.0,Cancelled,2016-07-11 08:41:00,,2016-07-11,8,Monday,,,Morning,,Failure
1621,City,242.0,Cancelled,2016-07-12 06:56:00,,2016-07-12,6,Tuesday,,,Early Morning,,Failure
5288,Airport,242.0,Cancelled,2016-07-14 21:42:19,,2016-07-14,21,Thursday,,,Night,,Failure
1778,City,243.0,Cancelled,2016-07-12 09:01:00,,2016-07-12,9,Tuesday,,,Morning,,Failure
5266,Airport,243.0,Cancelled,2016-07-14 21:26:44,,2016-07-14,21,Thursday,,,Night,,Failure
5836,City,243.0,Cancelled,2016-07-15 09:02:31,,2016-07-15,9,Friday,,,Morning,,Failure
115,City,244.0,Cancelled,2016-07-11 05:14:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
4655,City,244.0,Cancelled,2016-07-14 12:04:12,,2016-07-14,12,Thursday,,,Afternoon,,Failure
5590,City,244.0,Cancelled,2016-07-15 06:02:31,,2016-07-15,6,Friday,,,Early Morning,,Failure
1784,City,245.0,Cancelled,2016-07-12 09:02:00,,2016-07-12,9,Tuesday,,,Morning,,Failure
3123,City,245.0,Cancelled,2016-07-13 08:39:59,,2016-07-13,8,Wednesday,,,Morning,,Failure
3330,City,245.0,Cancelled,2016-07-13 12:25:07,,2016-07-13,12,Wednesday,,,Afternoon,,Failure
4376,City,245.0,Cancelled,2016-07-14 07:41:41,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4540,City,245.0,Cancelled,2016-07-14 09:38:51,,2016-07-14,9,Thursday,,,Morning,,Failure
431,City,246.0,Cancelled,2016-07-11 08:56:00,,2016-07-11,8,Monday,,,Morning,,Failure
1599,City,246.0,Cancelled,2016-07-12 06:39:00,,2016-07-12,6,Tuesday,,,Early Morning,,Failure
1725,City,246.0,Cancelled,2016-07-12 08:17:00,,2016-07-12,8,Tuesday,,,Morning,,Failure
4248,City,246.0,Cancelled,2016-07-14 06:02:41,,2016-07-14,6,Thursday,,,Early Morning,,Failure
133,City,247.0,Cancelled,2016-07-11 05:14:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
4170,City,247.0,Cancelled,2016-07-14 05:09:42,,2016-07-14,5,Thursday,,,Early Morning,,Failure
6057,Airport,247.0,Cancelled,2016-07-15 13:41:55,,2016-07-15,13,Friday,,,Afternoon,,Failure
108,City,248.0,Cancelled,2016-07-11 05:09:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
1798,City,248.0,Cancelled,2016-07-12 09:10:00,,2016-07-12,9,Tuesday,,,Morning,,Failure
1932,City,248.0,Cancelled,2016-07-12 11:13:00,,2016-07-12,11,Tuesday,,,Morning,,Failure
5865,City,248.0,Cancelled,2016-07-15 09:18:48,,2016-07-15,9,Friday,,,Morning,,Failure
5981,City,248.0,Cancelled,2016-07-15 11:40:05,,2016-07-15,11,Friday,,,Morning,,Failure
363,City,249.0,Cancelled,2016-07-11 08:02:00,,2016-07-11,8,Monday,,,Morning,,Failure
3153,City,249.0,Cancelled,2016-07-13 09:03:21,,2016-07-13,9,Wednesday,,,Morning,,Failure
3196,City,249.0,Cancelled,2016-07-13 09:37:26,,2016-07-13,9,Wednesday,,,Morning,,Failure
3214,City,249.0,Cancelled,2016-07-13 09:46:56,,2016-07-13,9,Wednesday,,,Morning,,Failure
4171,City,249.0,Cancelled,2016-07-14 05:11:39,,2016-07-14,5,Thursday,,,Early Morning,,Failure
5824,City,249.0,Cancelled,2016-07-15 08:50:27,,2016-07-15,8,Friday,,,Morning,,Failure
1866,City,250.0,Cancelled,2016-07-12 09:52:00,,2016-07-12,9,Tuesday,,,Morning,,Failure
2958,City,250.0,Cancelled,2016-07-13 06:46:00,,2016-07-13,6,Wednesday,,,Early Morning,,Failure
3181,Airport,250.0,Cancelled,2016-07-13 09:19:04,,2016-07-13,9,Wednesday,,,Morning,,Failure
5833,City,250.0,Cancelled,2016-07-15 08:57:27,,2016-07-15,8,Friday,,,Morning,,Failure
5873,City,250.0,Cancelled,2016-07-15 09:20:40,,2016-07-15,9,Friday,,,Morning,,Failure
415,Airport,251.0,Cancelled,2016-07-11 08:37:00,,2016-07-11,8,Monday,,,Morning,,Failure
4439,City,251.0,Cancelled,2016-07-14 08:27:51,,2016-07-14,8,Thursday,,,Morning,,Failure
5761,City,251.0,Cancelled,2016-07-15 08:18:14,,2016-07-15,8,Friday,,,Morning,,Failure
490,City,252.0,Cancelled,2016-07-11 09:33:00,,2016-07-11,9,Monday,,,Morning,,Failure
464,City,253.0,Cancelled,2016-07-11 09:14:00,,2016-07-11,9,Monday,,,Morning,,Failure
725,Airport,253.0,Cancelled,2016-07-11 15:02:00,,2016-07-11,15,Monday,,,Afternoon,,Failure
2418,Airport,254.0,Cancelled,2016-07-12 20:05:00,,2016-07-12,20,Tuesday,,,Night,,Failure
4137,City,254.0,Cancelled,2016-07-14 04:48:41,,2016-07-14,4,Thursday,,,Early Morning,,Failure
780,Airport,255.0,Cancelled,2016-07-11 16:42:00,,2016-07-11,16,Monday,,,Evening,,Failure
1601,City,255.0,Cancelled,2016-07-12 06:43:00,,2016-07-12,6,Tuesday,,,Early Morning,,Failure
1831,Airport,255.0,Cancelled,2016-07-12 09:27:00,,2016-07-12,9,Tuesday,,,Morning,,Failure
5545,City,255.0,Cancelled,2016-07-15 05:27:12,,2016-07-15,5,Friday,,,Early Morning,,Failure
2782,City,256.0,Cancelled,2016-07-13 04:50:27,,2016-07-13,4,Wednesday,,,Early Morning,,Failure
4202,City,256.0,Cancelled,2016-07-14 05:37:41,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4253,City,256.0,Cancelled,2016-07-14 06:02:50,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4669,City,256.0,Cancelled,2016-07-14 12:34:18,,2016-07-14,12,Thursday,,,Afternoon,,Failure
5694,City,256.0,Cancelled,2016-07-15 07:31:03,,2016-07-15,7,Friday,,,Early Morning,,Failure
5707,City,256.0,Cancelled,2016-07-15 07:32:56,,2016-07-15,7,Friday,,,Early Morning,,Failure
5795,City,256.0,Cancelled,2016-07-15 08:41:36,,2016-07-15,8,Friday,,,Morning,,Failure
4203,City,257.0,Cancelled,2016-07-14 05:36:28,,2016-07-14,5,Thursday,,,Early Morning,,Failure
5928,City,257.0,Cancelled,2016-07-15 10:07:34,,2016-07-15,10,Friday,,,Morning,,Failure
471,City,258.0,Cancelled,2016-07-11 09:22:00,,2016-07-11,9,Monday,,,Morning,,Failure
4505,City,258.0,Cancelled,2016-07-14 09:09:33,,2016-07-14,9,Thursday,,,Morning,,Failure
5876,City,258.0,Cancelled,2016-07-15 09:27:22,,2016-07-15,9,Friday,,,Morning,,Failure
332,City,259.0,Cancelled,2016-07-11 07:40:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
1734,City,259.0,Cancelled,2016-07-12 08:25:00,,2016-07-12,8,Tuesday,,,Morning,,Failure
3202,City,259.0,Cancelled,2016-07-13 09:41:02,,2016-07-13,9,Wednesday,,,Morning,,Failure
4232,City,259.0,Cancelled,2016-07-14 05:55:47,,2016-07-14,5,Thursday,,,Early Morning,,Failure
6608,Airport,259.0,Cancelled,2016-07-15 21:46:57,,2016-07-15,21,Friday,,,Night,,Failure
1703,City,260.0,Cancelled,2016-07-12 08:05:00,,2016-07-12,8,Tuesday,,,Morning,,Failure
3001,City,260.0,Cancelled,2016-07-13 07:15:27,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
3149,City,260.0,Cancelled,2016-07-13 08:55:18,,2016-07-13,8,Wednesday,,,Morning,,Failure
4496,City,260.0,Cancelled,2016-07-14 09:02:24,,2016-07-14,9,Thursday,,,Morning,,Failure
1591,City,261.0,Cancelled,2016-07-12 06:28:00,,2016-07-12,6,Tuesday,,,Early Morning,,Failure
1876,City,261.0,Cancelled,2016-07-12 10:01:00,,2016-07-12,10,Tuesday,,,Morning,,Failure
4169,City,261.0,Cancelled,2016-07-14 05:12:56,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4512,City,261.0,Cancelled,2016-07-14 09:15:30,,2016-07-14,9,Thursday,,,Morning,,Failure
2895,City,262.0,Cancelled,2016-07-13 06:02:04,,2016-07-13,6,Wednesday,,,Early Morning,,Failure
4330,City,262.0,Cancelled,2016-07-14 07:13:49,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4801,City,262.0,Cancelled,2016-07-14 16:59:11,,2016-07-14,16,Thursday,,,Evening,,Failure
5787,City,262.0,Cancelled,2016-07-15 08:30:20,,2016-07-15,8,Friday,,,Morning,,Failure
743,City,263.0,Cancelled,2016-07-11 15:37:00,,2016-07-11,15,Monday,,,Afternoon,,Failure
3704,Airport,263.0,Cancelled,2016-07-13 19:47:50,,2016-07-13,19,Wednesday,,,Evening,,Failure
485,City,264.0,Cancelled,2016-07-11 09:33:00,,2016-07-11,9,Monday,,,Morning,,Failure
647,City,264.0,Cancelled,2016-07-11 12:37:00,,2016-07-11,12,Monday,,,Afternoon,,Failure
1858,City,264.0,Cancelled,2016-07-12 09:54:00,,2016-07-12,9,Tuesday,,,Morning,,Failure
4755,City,264.0,Cancelled,2016-07-14 15:17:34,,2016-07-14,15,Thursday,,,Afternoon,,Failure
5769,City,264.0,Cancelled,2016-07-15 08:21:38,,2016-07-15,8,Friday,,,Morning,,Failure
2988,City,265.0,Cancelled,2016-07-13 07:09:54,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
553,City,266.0,Cancelled,2016-07-11 10:09:00,,2016-07-11,10,Monday,,,Morning,,Failure
676,City,266.0,Cancelled,2016-07-11 13:23:00,,2016-07-11,13,Monday,,,Afternoon,,Failure
1516,City,266.0,Cancelled,2016-07-12 05:44:00,,2016-07-12,5,Tuesday,,,Early Morning,,Failure
1763,City,266.0,Cancelled,2016-07-12 08:51:00,,2016-07-12,8,Tuesday,,,Morning,,Failure
4144,City,266.0,Cancelled,2016-07-14 04:50:45,,2016-07-14,4,Thursday,,,Early Morning,,Failure
6541,Airport,266.0,Cancelled,2016-07-15 20:54:48,,2016-07-15,20,Friday,,,Night,,Failure
147,City,267.0,Cancelled,2016-07-11 05:26:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
2881,City,267.0,Cancelled,2016-07-13 05:58:31,,2016-07-13,5,Wednesday,,,Early Morning,,Failure
2964,City,267.0,Cancelled,2016-07-13 06:48:48,,2016-07-13,6,Wednesday,,,Early Morning,,Failure
4236,City,267.0,Cancelled,2016-07-14 05:53:18,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4447,City,267.0,Cancelled,2016-07-14 08:32:05,,2016-07-14,8,Thursday,,,Morning,,Failure
4579,Airport,267.0,Cancelled,2016-07-14 10:04:05,,2016-07-14,10,Thursday,,,Morning,,Failure
5720,City,267.0,Cancelled,2016-07-15 07:37:57,,2016-07-15,7,Friday,,,Early Morning,,Failure
5820,City,267.0,Cancelled,2016-07-15 08:50:10,,2016-07-15,8,Friday,,,Morning,,Failure
6487,Airport,267.0,Cancelled,2016-07-15 20:23:14,,2016-07-15,20,Friday,,,Night,,Failure
120,City,268.0,Cancelled,2016-07-11 05:04:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
1560,City,268.0,Cancelled,2016-07-12 06:06:00,,2016-07-12,6,Tuesday,,,Early Morning,,Failure
4815,Airport,268.0,Cancelled,2016-07-14 17:18:23,,2016-07-14,17,Thursday,,,Evening,,Failure
166,City,269.0,Cancelled,2016-07-11 05:41:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
1655,Airport,269.0,Cancelled,2016-07-12 07:27:00,,2016-07-12,7,Tuesday,,,Early Morning,,Failure
1670,City,269.0,Cancelled,2016-07-12 07:36:00,,2016-07-12,7,Tuesday,,,Early Morning,,Failure
3026,City,269.0,Cancelled,2016-07-13 07:29:18,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
3388,City,269.0,Cancelled,2016-07-13 14:36:39,,2016-07-13,14,Wednesday,,,Afternoon,,Failure
5809,City,269.0,Cancelled,2016-07-15 08:48:20,,2016-07-15,8,Friday,,,Morning,,Failure
6080,Airport,269.0,Cancelled,2016-07-15 14:17:28,,2016-07-15,14,Friday,,,Afternoon,,Failure
1545,Airport,270.0,Cancelled,2016-07-12 06:01:00,,2016-07-12,6,Tuesday,,,Early Morning,,Failure
3032,City,270.0,Cancelled,2016-07-13 07:33:57,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
3156,City,270.0,Cancelled,2016-07-13 09:00:40,,2016-07-13,9,Wednesday,,,Morning,,Failure
4741,City,270.0,Cancelled,2016-07-14 14:52:18,,2016-07-14,14,Thursday,,,Afternoon,,Failure
5582,City,270.0,Cancelled,2016-07-15 05:52:11,,2016-07-15,5,Friday,,,Early Morning,,Failure
5677,City,270.0,Cancelled,2016-07-15 07:06:05,,2016-07-15,7,Friday,,,Early Morning,,Failure
5989,Airport,270.0,Cancelled,2016-07-15 11:46:11,,2016-07-15,11,Friday,,,Morning,,Failure
417,City,271.0,Cancelled,2016-07-11 08:42:00,,2016-07-11,8,Monday,,,Morning,,Failure
1437,City,271.0,Cancelled,2016-07-12 04:42:00,,2016-07-12,4,Tuesday,,,Early Morning,,Failure
3063,City,271.0,Cancelled,2016-07-13 07:55:16,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
3100,City,271.0,Cancelled,2016-07-13 08:18:13,,2016-07-13,8,Wednesday,,,Morning,,Failure
3148,City,271.0,Cancelled,2016-07-13 09:02:46,,2016-07-13,9,Wednesday,,,Morning,,Failure
305,City,272.0,Cancelled,2016-07-11 07:17:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
1511,City,272.0,Cancelled,2016-07-12 05:40:00,,2016-07-12,5,Tuesday,,,Early Morning,,Failure
2830,City,272.0,Cancelled,2016-07-13 05:19:51,,2016-07-13,5,Wednesday,,,Early Morning,,Failure
2938,City,272.0,Cancelled,2016-07-13 06:33:04,,2016-07-13,6,Wednesday,,,Early Morning,,Failure
346,City,273.0,Cancelled,2016-07-11 07:54:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
1684,City,274.0,Cancelled,2016-07-12 07:50:00,,2016-07-12,7,Tuesday,,,Early Morning,,Failure
3027,City,274.0,Cancelled,2016-07-13 07:26:36,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
3017,Airport,274.0,Cancelled,2016-07-13 07:29:44,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
4926,Airport,274.0,Cancelled,2016-07-14 18:20:41,,2016-07-14,18,Thursday,,,Evening,,Failure
2222,City,275.0,Cancelled,2016-07-12 18:03:00,,2016-07-12,18,Tuesday,,,Evening,,Failure
2237,City,275.0,Cancelled,2016-07-12 18:19:00,,2016-07-12,18,Tuesday,,,Evening,,Failure
4207,City,275.0,Cancelled,2016-07-14 05:30:56,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4223,City,275.0,Cancelled,2016-07-14 05:46:02,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4452,City,275.0,Cancelled,2016-07-14 08:34:36,,2016-07-14,8,Thursday,,,Morning,,Failure
5632,City,275.0,Cancelled,2016-07-15 06:35:32,,2016-07-15,6,Friday,,,Early Morning,,Failure
5879,City,275.0,Cancelled,2016-07-15 09:27:08,,2016-07-15,9,Friday,,,Morning,,Failure
395,City,276.0,Cancelled,2016-07-11 08:32:00,,2016-07-11,8,Monday,,,Morning,,Failure
495,City,276.0,Cancelled,2016-07-11 09:37:00,,2016-07-11,9,Monday,,,Morning,,Failure
1228,City,276.0,Cancelled,2016-07-11 21:37:00,,2016-07-11,21,Monday,,,Night,,Failure
1481,City,277.0,Cancelled,2016-07-12 05:24:00,,2016-07-12,5,Tuesday,,,Early Morning,,Failure
1616,City,277.0,Cancelled,2016-07-12 06:54:00,,2016-07-12,6,Tuesday,,,Early Morning,,Failure
1627,City,277.0,Cancelled,2016-07-12 07:02:00,,2016-07-12,7,Tuesday,,,Early Morning,,Failure
1726,City,277.0,Cancelled,2016-07-12 08:25:00,,2016-07-12,8,Tuesday,,,Morning,,Failure
2789,City,277.0,Cancelled,2016-07-13 04:50:46,,2016-07-13,4,Wednesday,,,Early Morning,,Failure
3552,Airport,277.0,Cancelled,2016-07-13 18:01:34,,2016-07-13,18,Wednesday,,,Evening,,Failure
4130,City,277.0,Cancelled,2016-07-14 04:41:54,,2016-07-14,4,Thursday,,,Early Morning,,Failure
294,City,278.0,Cancelled,2016-07-11 07:12:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
315,City,278.0,Cancelled,2016-07-11 07:34:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
1718,City,278.0,Cancelled,2016-07-12 08:14:00,,2016-07-12,8,Tuesday,,,Morning,,Failure
2122,City,278.0,Cancelled,2016-07-12 16:50:00,,2016-07-12,16,Tuesday,,,Evening,,Failure
2387,City,278.0,Cancelled,2016-07-12 19:46:00,,2016-07-12,19,Tuesday,,,Evening,,Failure
140,City,279.0,Cancelled,2016-07-11 05:17:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
505,City,279.0,Cancelled,2016-07-11 09:44:00,,2016-07-11,9,Monday,,,Morning,,Failure
2950,City,279.0,Cancelled,2016-07-13 06:40:30,,2016-07-13,6,Wednesday,,,Early Morning,,Failure
5800,City,279.0,Cancelled,2016-07-15 08:44:20,,2016-07-15,8,Friday,,,Morning,,Failure
1877,City,280.0,Cancelled,2016-07-12 10:03:00,,2016-07-12,10,Tuesday,,,Morning,,Failure
3437,City,280.0,Cancelled,2016-07-13 16:10:20,,2016-07-13,16,Wednesday,,,Evening,,Failure
3820,Airport,280.0,Cancelled,2016-07-13 21:07:32,,2016-07-13,21,Wednesday,,,Night,,Failure
5076,City,280.0,Cancelled,2016-07-14 19:38:01,,2016-07-14,19,Thursday,,,Evening,,Failure
5660,City,280.0,Cancelled,2016-07-15 07:02:00,,2016-07-15,7,Friday,,,Early Morning,,Failure
6242,Airport,280.0,Cancelled,2016-07-15 17:55:10,,2016-07-15,17,Friday,,,Evening,,Failure
6321,Airport,280.0,Cancelled,2016-07-15 18:37:53,,2016-07-15,18,Friday,,,Evening,,Failure
3086,City,281.0,Cancelled,2016-07-13 08:12:18,,2016-07-13,8,Wednesday,,,Morning,,Failure
4538,City,281.0,Cancelled,2016-07-14 09:38:03,,2016-07-14,9,Thursday,,,Morning,,Failure
1233,Airport,282.0,Cancelled,2016-07-11 21:38:00,,2016-07-11,21,Monday,,,Night,,Failure
1883,City,282.0,Cancelled,2016-07-12 10:06:00,,2016-07-12,10,Tuesday,,,Morning,,Failure
3233,City,282.0,Cancelled,2016-07-13 10:01:44,,2016-07-13,10,Wednesday,,,Morning,,Failure
3237,City,282.0,Cancelled,2016-07-13 10:06:32,,2016-07-13,10,Wednesday,,,Morning,,Failure
3577,Airport,282.0,Cancelled,2016-07-13 18:24:15,,2016-07-13,18,Wednesday,,,Evening,,Failure
219,City,283.0,Cancelled,2016-07-11 06:15:00,,2016-07-11,6,Monday,,,Early Morning,,Failure
493,City,283.0,Cancelled,2016-07-11 09:30:00,,2016-07-11,9,Monday,,,Morning,,Failure
1575,City,283.0,Cancelled,2016-07-12 06:23:00,,2016-07-12,6,Tuesday,,,Early Morning,,Failure
5631,City,283.0,Cancelled,2016-07-15 06:36:14,,2016-07-15,6,Friday,,,Early Morning,,Failure
109,City,284.0,Cancelled,2016-07-11 05:01:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
299,City,284.0,Cancelled,2016-07-11 07:13:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
347,City,284.0,Cancelled,2016-07-11 07:51:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
538,City,284.0,Cancelled,2016-07-11 10:00:00,,2016-07-11,10,Monday,,,Morning,,Failure
3250,City,284.0,Cancelled,2016-07-13 10:09:28,,2016-07-13,10,Wednesday,,,Morning,,Failure
3983,City,284.0,Cancelled,2016-07-13 23:19:23,,2016-07-13,23,Wednesday,,,Night,,Failure
2948,City,285.0,Cancelled,2016-07-13 06:39:27,,2016-07-13,6,Wednesday,,,Early Morning,,Failure
2982,City,285.0,Cancelled,2016-07-13 07:04:21,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
3055,City,285.0,Cancelled,2016-07-13 07:48:58,,2016-07-13,7,Wednesday,,,Early Morning,,Failure
3759,City,285.0,Cancelled,2016-07-13 20:34:32,,2016-07-13,20,Wednesday,,,Night,,Failure
4389,City,285.0,Cancelled,2016-07-14 07:56:57,,2016-07-14,7,Thursday,,,Early Morning,,Failure
5949,City,285.0,Cancelled,2016-07-15 10:30:58,,2016-07-15,10,Friday,,,Morning,,Failure
441,City,286.0,Cancelled,2016-07-11 09:05:00,,2016-07-11,9,Monday,,,Morning,,Failure
1109,City,286.0,Cancelled,2016-07-11 20:23:00,,2016-07-11,20,Monday,,,Night,,Failure
1693,Airport,286.0,Cancelled,2016-07-12 07:50:00,,2016-07-12,7,Tuesday,,,Early Morning,,Failure
3198,City,286.0,Cancelled,2016-07-13 09:39:19,,2016-07-13,9,Wednesday,,,Morning,,Failure
4507,City,286.0,Cancelled,2016-07-14 09:09:57,,2016-07-14,9,Thursday,,,Morning,,Failure
6058,City,286.0,Cancelled,2016-07-15 13:47:11,,2016-07-15,13,Friday,,,Afternoon,,Failure
1630,City,287.0,Cancelled,2016-07-12 07:03:00,,2016-07-12,7,Tuesday,,,Early Morning,,Failure
3451,Airport,287.0,Cancelled,2016-07-13 16:53:56,,2016-07-13,16,Wednesday,,,Evening,,Failure
3839,Airport,287.0,Cancelled,2016-07-13 21:28:41,,2016-07-13,21,Wednesday,,,Night,,Failure
4258,City,287.0,Cancelled,2016-07-14 06:12:03,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4677,Airport,287.0,Cancelled,2016-07-14 12:45:00,,2016-07-14,12,Thursday,,,Afternoon,,Failure
5603,City,287.0,Cancelled,2016-07-15 06:08:31,,2016-07-15,6,Friday,,,Early Morning,,Failure
186,City,288.0,Cancelled,2016-07-11 05:48:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
2094,Airport,288.0,Cancelled,2016-07-12 15:51:00,,2016-07-12,15,Tuesday,,,Afternoon,,Failure
4354,City,288.0,Cancelled,2016-07-14 07:26:35,,2016-07-14,7,Thursday,,,Early Morning,,Failure
340,City,289.0,Cancelled,2016-07-11 07:51:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
5499,City,289.0,Cancelled,2016-07-15 05:07:17,,2016-07-15,5,Friday,,,Early Morning,,Failure
151,City,290.0,Cancelled,2016-07-11 05:27:00,,2016-07-11,5,Monday,,,Early Morning,,Failure
316,City,290.0,Cancelled,2016-07-11 07:26:00,,2016-07-11,7,Monday,,,Early Morning,,Failure
561,City,290.0,Cancelled,2016-07-11 10:10:00,,2016-07-11,10,Monday,,,Morning,,Failure
